"COUB","Country of birth","FBORN","Place of birth","EDU","Education level","SECT","Sector","SEX","Sex","COU","Country of residence","Value","Flag Codes","Flags"
"EURO","Europe","0","Native-born","99","Unknown education","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","ALL_SEX","Men and women","IRL","Ireland",2481,,
"EURO","Europe","0","Native-born","99","Unknown education","H","Hotels and restaurants","2","Women","IRL","Ireland",617,,
"EURO","Europe","0","Native-born","99","Unknown education","H","Hotels and restaurants","1","Men","IRL","Ireland",506,,
"EURO","Europe","0","Native-born","99","Unknown education","H","Hotels and restaurants","ALL_SEX","Men and women","IRL","Ireland",1123,,
"EURO","Europe","0","Native-born","99","Unknown education","L","Public administration and defence; compulsory social security","2","Women","IRL","Ireland",331,,
"EURO","Europe","0","Native-born","99","Unknown education","L","Public administration and defence; compulsory social security","1","Men","IRL","Ireland",474,,
"EURO","Europe","0","Native-born","99","Unknown education","L","Public administration and defence; compulsory social security","ALL_SEX","Men and women","IRL","Ireland",805,,
"EURO","Europe","0","Native-born","99","Unknown education","Q","Extra-territorial organizations and bodies","2","Women","IRL","Ireland",2,,
"EURO","Europe","0","Native-born","99","Unknown education","Q","Extra-territorial organizations and bodies","1","Men","IRL","Ireland",1,,
"EURO","Europe","0","Native-born","99","Unknown education","Q","Extra-territorial organizations and bodies","ALL_SEX","Men and women","IRL","Ireland",3,,
"EURO","Europe","0","Native-born","99","Unknown education","F","Construction","2","Women","IRL","Ireland",69,,
"EURO","Europe","0","Native-born","99","Unknown education","F","Construction","1","Men","IRL","Ireland",1929,,
"EURO","Europe","0","Native-born","99","Unknown education","F","Construction","ALL_SEX","Men and women","IRL","Ireland",1998,,
"EURO","Europe","0","Native-born","99","Unknown education","J","Financial intermediation","2","Women","IRL","Ireland",214,,
"EURO","Europe","0","Native-born","99","Unknown education","J","Financial intermediation","1","Men","IRL","Ireland",125,,
"EURO","Europe","0","Native-born","99","Unknown education","J","Financial intermediation","ALL_SEX","Men and women","IRL","Ireland",339,,
"EURO","Europe","0","Native-born","99","Unknown education","C","Mining and quarrying","2","Women","IRL","Ireland",5,,
"EURO","Europe","0","Native-born","99","Unknown education","C","Mining and quarrying","1","Men","IRL","Ireland",105,,
"EURO","Europe","0","Native-born","99","Unknown education","C","Mining and quarrying","ALL_SEX","Men and women","IRL","Ireland",110,,
"EURO","Europe","0","Native-born","99","Unknown education","M","Education","2","Women","IRL","Ireland",539,,
"EURO","Europe","0","Native-born","99","Unknown education","M","Education","1","Men","IRL","Ireland",273,,
"EURO","Europe","0","Native-born","99","Unknown education","M","Education","ALL_SEX","Men and women","IRL","Ireland",812,,
"EURO","Europe","0","Native-born","99","Unknown education","D","Manufacturing","2","Women","IRL","Ireland",795,,
"EURO","Europe","0","Native-born","99","Unknown education","D","Manufacturing","1","Men","IRL","Ireland",1705,,
"EURO","Europe","0","Native-born","99","Unknown education","D","Manufacturing","ALL_SEX","Men and women","IRL","Ireland",2500,,
"EURO","Europe","0","Native-born","99","Unknown education","O","Other community, social and personal service activities","2","Women","IRL","Ireland",392,,
"EURO","Europe","0","Native-born","99","Unknown education","O","Other community, social and personal service activities","1","Men","IRL","Ireland",352,,
"EURO","Europe","0","Native-born","99","Unknown education","O","Other community, social and personal service activities","ALL_SEX","Men and women","IRL","Ireland",744,,
"EURO","Europe","0","Native-born","99","Unknown education","P","Private households with employed persons","2","Women","IRL","Ireland",30,,
"EURO","Europe","0","Native-born","99","Unknown education","P","Private households with employed persons","1","Men","IRL","Ireland",6,,
"EURO","Europe","0","Native-born","99","Unknown education","P","Private households with employed persons","ALL_SEX","Men and women","IRL","Ireland",36,,
"EURO","Europe","0","Native-born","99","Unknown education","I","Transport, storage and communications","2","Women","IRL","Ireland",218,,
"EURO","Europe","0","Native-born","99","Unknown education","I","Transport, storage and communications","1","Men","IRL","Ireland",901,,
"EURO","Europe","0","Native-born","99","Unknown education","I","Transport, storage and communications","ALL_SEX","Men and women","IRL","Ireland",1119,,
"EURO","Europe","0","Native-born","99","Unknown education","A_B","Agriculture and fishing","2","Women","IRL","Ireland",152,,
"EURO","Europe","0","Native-born","99","Unknown education","A_B","Agriculture and fishing","1","Men","IRL","Ireland",1671,,
"EURO","Europe","0","Native-born","99","Unknown education","A_B","Agriculture and fishing","ALL_SEX","Men and women","IRL","Ireland",1823,,
"EURO","Europe","0","Native-born","99","Unknown education","K","Real estate, renting and business activities","2","Women","IRL","Ireland",532,,
"EURO","Europe","0","Native-born","99","Unknown education","K","Real estate, renting and business activities","1","Men","IRL","Ireland",625,,
"EURO","Europe","0","Native-born","99","Unknown education","K","Real estate, renting and business activities","ALL_SEX","Men and women","IRL","Ireland",1157,,
"EURO","Europe","0","Native-born","99","Unknown education","N","Health and social work","2","Women","IRL","Ireland",1447,,
"EURO","Europe","0","Native-born","99","Unknown education","N","Health and social work","1","Men","IRL","Ireland",326,,
"EURO","Europe","0","Native-born","99","Unknown education","N","Health and social work","ALL_SEX","Men and women","IRL","Ireland",1773,,
"EURO","Europe","0","Native-born","99","Unknown education","999","Unknown","2","Women","IRL","Ireland",9137,,
"EURO","Europe","0","Native-born","99","Unknown education","999","Unknown","1","Men","IRL","Ireland",15695,,
"EURO","Europe","0","Native-born","99","Unknown education","999","Unknown","ALL_SEX","Men and women","IRL","Ireland",24832,,
"EURO","Europe","0","Native-born","99","Unknown education","ALL_SECT","All sectors","2","Women","IRL","Ireland",15624,,
"EURO","Europe","0","Native-born","99","Unknown education","ALL_SECT","All sectors","1","Men","IRL","Ireland",26143,,
"EURO","Europe","0","Native-born","99","Unknown education","ALL_SECT","All sectors","ALL_SEX","Men and women","IRL","Ireland",41767,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","E","Electricity, gas and water supply","2","Women","IRL","Ireland",18,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","E","Electricity, gas and water supply","1","Men","IRL","Ireland",101,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","E","Electricity, gas and water supply","ALL_SEX","Men and women","IRL","Ireland",119,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","2","Women","IRL","Ireland",1311,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","1","Men","IRL","Ireland",1594,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","ALL_SEX","Men and women","IRL","Ireland",2905,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","H","Hotels and restaurants","2","Women","IRL","Ireland",833,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","H","Hotels and restaurants","1","Men","IRL","Ireland",724,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","H","Hotels and restaurants","ALL_SEX","Men and women","IRL","Ireland",1557,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","L","Public administration and defence; compulsory social security","2","Women","IRL","Ireland",357,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","L","Public administration and defence; compulsory social security","1","Men","IRL","Ireland",502,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","L","Public administration and defence; compulsory social security","ALL_SEX","Men and women","IRL","Ireland",859,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","Q","Extra-territorial organizations and bodies","2","Women","IRL","Ireland",5,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","Q","Extra-territorial organizations and bodies","1","Men","IRL","Ireland",5,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","Q","Extra-territorial organizations and bodies","ALL_SEX","Men and women","IRL","Ireland",10,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","F","Construction","2","Women","IRL","Ireland",81,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","F","Construction","1","Men","IRL","Ireland",2255,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","F","Construction","ALL_SEX","Men and women","IRL","Ireland",2336,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","J","Financial intermediation","2","Women","IRL","Ireland",239,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","J","Financial intermediation","1","Men","IRL","Ireland",146,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","J","Financial intermediation","ALL_SEX","Men and women","IRL","Ireland",385,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","C","Mining and quarrying","2","Women","IRL","Ireland",5,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","C","Mining and quarrying","1","Men","IRL","Ireland",111,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","C","Mining and quarrying","ALL_SEX","Men and women","IRL","Ireland",116,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","M","Education","2","Women","IRL","Ireland",589,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","M","Education","1","Men","IRL","Ireland",304,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","M","Education","ALL_SEX","Men and women","IRL","Ireland",893,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","D","Manufacturing","2","Women","IRL","Ireland",952,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","D","Manufacturing","1","Men","IRL","Ireland",2139,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","D","Manufacturing","ALL_SEX","Men and women","IRL","Ireland",3091,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","O","Other community, social and personal service activities","2","Women","IRL","Ireland",465,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","O","Other community, social and personal service activities","1","Men","IRL","Ireland",415,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","O","Other community, social and personal service activities","ALL_SEX","Men and women","IRL","Ireland",880,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","P","Private households with employed persons","2","Women","IRL","Ireland",43,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","P","Private households with employed persons","1","Men","IRL","Ireland",6,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","P","Private households with employed persons","ALL_SEX","Men and women","IRL","Ireland",49,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","I","Transport, storage and communications","2","Women","IRL","Ireland",276,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","I","Transport, storage and communications","1","Men","IRL","Ireland",1044,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","I","Transport, storage and communications","ALL_SEX","Men and women","IRL","Ireland",1320,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","A_B","Agriculture and fishing","2","Women","IRL","Ireland",216,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","A_B","Agriculture and fishing","1","Men","IRL","Ireland",1787,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","A_B","Agriculture and fishing","ALL_SEX","Men and women","IRL","Ireland",2003,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","K","Real estate, renting and business activities","2","Women","IRL","Ireland",636,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","K","Real estate, renting and business activities","1","Men","IRL","Ireland",780,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","K","Real estate, renting and business activities","ALL_SEX","Men and women","IRL","Ireland",1416,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","N","Health and social work","2","Women","IRL","Ireland",1625,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","N","Health and social work","1","Men","IRL","Ireland",369,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","N","Health and social work","ALL_SEX","Men and women","IRL","Ireland",1994,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","999","Unknown","2","Women","IRL","Ireland",10096,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","999","Unknown","1","Men","IRL","Ireland",17623,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","999","Unknown","ALL_SEX","Men and women","IRL","Ireland",27719,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","ALL_SECT","All sectors","2","Women","IRL","Ireland",17747,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","ALL_SECT","All sectors","1","Men","IRL","Ireland",29905,,
"EURO","Europe","ALL_FBORN","All places of birth","99","Unknown education","ALL_SECT","All sectors","ALL_SEX","Men and women","IRL","Ireland",47652,,
"EURO","Europe","1","Foreign-born","1","ISCED 0/1/2","E","Electricity, gas and water supply","2","Women","IRL","Ireland",13,,
"EURO","Europe","1","Foreign-born","1","ISCED 0/1/2","E","Electricity, gas and water supply","1","Men","IRL","Ireland",99,,
